Trajectories;;;;;;;;;;;;;;;;;;;;;;
120;;;;;;;;;;;;;;;;;;;;;;
;;1 0;;;1 1;;;1 2;;;1 3;;;1 4;;;1 5;;;1 6;;
Frame;Sub Frame;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
;;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm
1481;0;-429.51474;-1681.718018;661.983887;287.922943;-1730.892578;832.535095;-21.552315;-2075.159912;696.437012;276.383301;-2647.155762;512.987854;-578.736572;-2664.824707;905.78363;;;;;;
1482;0;-428.570923;-1677.874268;661.863342;286.633972;-1727.474487;832.325073;-21.259869;-2071.138916;696.113831;276.21759;-2643.049072;512.978271;-578.687317;-2660.891846;905.701538;;;;;;
1483;0;-427.701691;-1673.976074;661.786011;285.413055;-1723.977905;832.099365;-20.919617;-2067.241943;695.921387;275.937714;-2639.000488;513.063049;-578.601685;-2656.946777;905.630859;;;;;;
1484;0;-426.898346;-1670.121582;661.608276;284.245514;-1720.5354;831.820496;-20.669895;-2063.348389;695.752502;275.708527;-2634.877197;513.088745;-578.486206;-2652.991699;905.564819;;;;;;
1485;0;-426.167847;-1666.2677;661.588501;283.218964;-1717.048584;831.643372;-20.403854;-2059.571533;695.596436;275.471863;-2630.773682;513.116638;-578.449585;-2649.048096;905.465393;;;;;;
1486;0;-425.55307;-1662.289795;661.270508;282.265228;-1713.411987;831.277161;-20.135845;-2055.645264;695.446411;275.270294;-2626.651123;513.095337;-578.35321;-2645.069092;905.377808;;;;;;
1487;0;-424.894196;-1658.432617;661.147339;281.260986;-1709.885132;831.03363;-19.881958;-2051.872803;695.417603;275.039612;-2622.528809;513.102539;-578.275574;-2641.083496;905.318604;;;;;;
1488;0;-424.45694;-1654.523804;660.913452;280.363434;-1706.334595;830.746399;-19.478247;-2047.874512;695.15332;274.817871;-2618.374023;513.086792;-578.198975;-2637.096436;905.283691;;;;;;
1489;0;-423.951294;-1650.572144;660.707153;279.627411;-1702.705078;830.440552;-19.185568;-2043.925049;695.005676;274.684509;-2614.197266;513.00769;-578.091064;-2633.109375;905.237244;;;;;;
1490;0;-423.671967;-1646.636475;660.439087;278.884247;-1699.032104;830.10199;-18.96451;-2040.074585;695.022156;274.486847;-2610.007812;512.994446;-577.986633;-2629.151611;905.235901;;;;;;
1491;0;-423.191956;-1642.68457;660.135315;278.214996;-1695.376953;829.745117;-18.626959;-2036.19812;694.757263;274.21521;-2605.835938;513.008972;-577.914734;-2625.153076;905.127869;;;;;;
1492;0;-423.030701;-1638.720215;659.861023;277.652649;-1691.721191;829.408813;-18.306604;-2032.223511;694.677185;274.080872;-2601.608643;512.914062;-577.780396;-2621.177002;905.085632;;;;;;
1493;0;-422.943787;-1634.768188;659.580933;277.071289;-1688.039551;829.059387;-18.045004;-2028.428101;694.66687;273.831818;-2597.390381;512.878601;-577.695923;-2617.199707;905.089417;;;;;;
1494;0;-422.744598;-1630.801636;659.277954;276.632812;-1684.349365;828.789062;-17.809357;-2024.468384;694.452087;273.605286;-2593.130371;512.842712;-577.572388;-2613.209473;905.061035;;;;;;
1495;0;-422.818054;-1626.916504;659.02771;276.154175;-1680.617798;828.431885;-17.457697;-2020.487305;694.351685;273.474335;-2588.866455;512.781982;-577.503601;-2609.195312;905.018311;;;;;;
1496;0;-422.744019;-1622.907471;658.65332;275.860046;-1676.877197;828.043884;-17.252298;-2016.69165;694.403381;273.267914;-2584.640137;512.727051;-577.384949;-2605.180176;904.951843;;;;;;
1497;0;-422.818878;-1618.957031;658.377686;275.50116;-1673.115723;827.76062;-16.948099;-2012.707275;694.239258;273.172028;-2580.280518;512.642883;-577.286987;-2601.148682;904.939819;;;;;;
1498;0;-422.986084;-1614.961304;658.122681;275.369843;-1669.343872;827.359375;-16.681446;-2008.828857;694.14679;273.099457;-2575.989014;512.562378;-577.18396;-2597.129639;904.950806;;;;;;
1499;0;-423.161804;-1610.982788;657.764038;275.056213;-1665.612793;827.090271;-16.461025;-2004.958618;694.232422;272.949371;-2571.664307;512.517334;-577.057495;-2593.06543;904.913513;;;;;;
1500;0;-423.401642;-1607.023804;657.46936;275.023834;-1661.774414;826.715881;-16.207558;-2001.053345;694.141357;272.881744;-2567.229004;512.427185;-576.946655;-2589.088867;904.913513;;;;;;
1501;0;-423.653107;-1603.04895;657.167786;274.940735;-1657.978638;826.455811;-15.962262;-1997.148804;694.097595;272.758301;-2562.921631;512.238281;-576.842041;-2585.032715;904.883911;;;;;;
1502;0;-424.001526;-1599.043213;656.704285;274.915283;-1654.149902;826.123535;-15.730228;-1993.349976;694.150696;272.745117;-2558.514893;512.19812;-576.682495;-2581.000732;904.842529;;;;;;
1503;0;-424.43219;-1595.055054;656.42804;275.007019;-1650.291504;825.777161;-15.403507;-1989.321411;694.170959;272.752502;-2554.10376;512.182983;-576.575012;-2576.958984;904.838684;;;;;;
1504;0;-424.822144;-1591.067139;656.056274;275.028381;-1646.456909;825.535339;-15.235693;-1985.511108;694.133789;272.660217;-2549.691895;511.940125;-576.421448;-2572.897705;904.813965;;;;;;
1505;0;-425.33194;-1587.10022;655.738708;275.199646;-1642.623535;825.24469;-15.025077;-1981.636475;694.269287;272.938843;-2545.241943;511.804169;-576.304016;-2568.852051;904.785706;;;;;;
1506;0;-425.764618;-1583.075684;655.283386;275.380951;-1638.737183;824.945496;-14.658279;-1977.689575;694.334656;272.718903;-2540.902832;511.535156;-576.18457;-2564.82373;904.806885;;;;;;
1507;0;-426.318817;-1579.039307;654.8125;275.593842;-1634.855713;824.744934;-14.528331;-1973.828125;694.382507;273.383942;-2536.208252;511.42453;-576.067139;-2560.705322;904.785645;;;;;;
1508;0;-426.970581;-1575.042603;654.529907;275.790558;-1630.948486;824.439392;-14.225041;-1969.81189;694.301819;272.802521;-2531.906494;511.243835;-575.89917;-2556.636719;904.727417;;;;;;
1509;0;-427.5979;-1570.953247;653.972656;276.172821;-1626.972656;824.173584;-13.938338;-1965.875488;694.313721;272.776917;-2527.240723;511.239532;-575.777954;-2552.571045;904.686462;;;;;;
1510;0;-428.234192;-1566.952393;653.608887;276.538879;-1623.053345;823.942688;-13.772952;-1962.040649;694.355591;272.982788;-2522.90332;510.842133;-575.616333;-2548.49707;904.659241;;;;;;
1511;0;-428.99472;-1562.910767;653.159546;276.832489;-1619.09729;823.615295;-13.492602;-1958.052734;694.205383;273.021454;-2518.300781;510.743866;-575.46814;-2544.445557;904.654541;;;;;;
1512;0;-429.682495;-1558.959473;652.806091;277.24826;-1615.214966;823.463257;-13.238605;-1954.106934;694.205078;273.107452;-2513.958252;510.305298;-575.331055;-2540.363525;904.595337;;;;;;
1513;0;-430.4245;-1554.929077;652.323669;277.716309;-1611.212158;823.214539;-13.101677;-1950.256592;694.136902;273.111664;-2509.451416;510.115387;-575.172913;-2536.289551;904.566101;;;;;;
1514;0;-431.228516;-1550.918945;651.833557;278.192688;-1607.21936;822.963684;-12.801428;-1946.27478;693.99707;273.160156;-2504.918457;509.782837;-575.028076;-2532.19751;904.500854;;;;;;
1515;0;-432.074066;-1546.858154;651.472839;278.615204;-1603.254639;822.793884;-12.552816;-1942.389038;693.872864;273.254242;-2500.424561;509.47403;-574.829468;-2528.06665;904.429993;;;;;;
1516;0;-432.733795;-1542.711182;650.855042;279.167664;-1599.252808;822.499939;-12.373675;-1938.426147;693.739807;273.396759;-2495.922852;509.137024;-574.700012;-2523.968018;904.374512;;;;;;
1517;0;-433.641235;-1538.791504;650.537231;279.675415;-1595.267212;822.326355;-12.023444;-1934.471436;693.508179;273.540558;-2491.348145;508.841919;-574.48877;-2519.871826;904.390747;;;;;;
1518;0;-434.475342;-1534.686157;650.118652;280.237976;-1591.279175;822.138855;-11.904522;-1930.592041;693.383972;273.666656;-2486.831299;508.483582;-574.315918;-2515.775146;904.324463;;;;;;
1519;0;-435.362823;-1530.618652;649.601074;280.820404;-1587.186035;821.837402;-11.716427;-1926.655884;693.180176;273.807159;-2482.275879;508.154816;-574.16394;-2511.692627;904.252808;;;;;;
1520;0;-436.186615;-1526.56543;649.229675;281.381958;-1583.18811;821.666809;-11.44015;-1922.714233;692.836304;273.988312;-2477.809082;507.761169;-573.966187;-2507.556885;904.199341;;;;;;
1521;0;-437.071533;-1522.485352;648.723267;282.002136;-1579.084473;821.417908;-11.272265;-1918.841431;692.774902;274.215363;-2473.190186;507.369568;-573.753662;-2503.4646;904.139954;;;;;;
1522;0;-438.011475;-1518.476562;648.39032;282.631592;-1575.043091;821.190186;-11.01975;-1914.863525;692.451233;274.313507;-2468.699219;506.975891;-573.608887;-2499.364746;904.065735;;;;;;
1523;0;-438.921356;-1514.450195;647.959961;283.282593;-1571.062622;821.141296;-10.927153;-1910.96106;692.193176;274.532196;-2464.145508;506.590302;-573.43158;-2495.219238;904.013916;;;;;;
1524;0;-439.853668;-1510.331421;647.530029;283.912842;-1566.945557;820.817871;-10.771177;-1907.067505;691.987366;274.743378;-2459.655029;506.22821;-573.230469;-2491.093018;903.954102;;;;;;
1525;0;-440.909393;-1506.33606;647.167358;284.575134;-1562.871948;820.652771;-10.434112;-1903.022095;691.631042;274.901581;-2455.104248;505.816467;-573.104431;-2486.997803;903.881104;;;;;;
1526;0;-441.70697;-1502.169678;646.723022;285.277313;-1558.70813;820.473999;-10.315486;-1899.133545;691.453125;275.063568;-2450.559082;505.592896;-572.900146;-2482.83667;903.841553;;;;;;
1527;0;-442.749603;-1498.098633;646.317749;285.976013;-1554.733887;820.299561;-10.263257;-1895.188232;691.11084;275.363373;-2446.01001;505.03653;-572.734436;-2478.694092;903.784363;;;;;;
1528;0;-443.676514;-1494.018799;645.953796;286.696228;-1550.528442;820.058167;-10.012618;-1891.227783;690.88739;275.58905;-2441.401611;504.628418;-572.558044;-2474.561523;903.655518;;;;;;
1529;0;-444.581482;-1489.943237;645.50531;287.477997;-1546.476196;819.913574;-9.887296;-1887.284912;690.547974;275.694946;-2436.914551;504.300903;-572.351562;-2470.407715;903.586487;;;;;;
1530;0;-445.613953;-1485.844604;645.221313;288.13916;-1542.330688;819.718079;-9.704357;-1883.326538;690.252869;276.058563;-2432.365967;503.902924;-572.164795;-2466.311523;903.541138;;;;;;
1531;0;-446.601898;-1481.731567;644.801636;288.850464;-1538.243286;819.538269;-9.440991;-1879.350464;689.963806;276.329834;-2427.799072;503.404572;-571.986267;-2462.165283;903.428223;;;;;;
1532;0;-447.600067;-1477.699707;644.428345;289.589783;-1534.183105;819.352356;-9.33071;-1875.445068;689.709534;276.641876;-2423.240234;502.977356;-571.793457;-2458.007568;903.369019;;;;;;
1533;0;-448.639587;-1473.623535;644.118286;290.279205;-1529.947144;819.10144;-9.236494;-1871.54895;689.411133;276.949707;-2418.714111;502.539032;-571.616455;-2453.871094;903.269287;;;;;;
1534;0;-449.3685;-1469.32312;643.605774;291.023682;-1525.916626;818.966187;-8.881675;-1867.442627;689.066589;277.278015;-2414.249756;502.189148;-571.4375;-2449.7229;903.177185;;;;;;
1535;0;-450.548187;-1465.37439;643.261169;291.697052;-1521.754761;818.761719;-8.764178;-1863.499756;688.768127;277.595398;-2409.652344;501.815552;-571.235657;-2445.576416;903.120483;;;;;;
1536;0;-451.457581;-1461.21936;642.981506;292.473785;-1517.651367;818.581543;-8.648038;-1859.554932;688.538208;278.013733;-2405.072754;501.418182;-571.100647;-2441.397705;903.06134;;;;;;
1537;0;-452.328308;-1456.842773;642.415161;293.137421;-1513.495361;818.344604;-8.348705;-1855.532715;688.154846;278.414307;-2400.480469;500.993622;-570.874817;-2437.240723;902.972168;;;;;;
1538;0;-453.247437;-1452.802368;642.116516;293.858307;-1509.359619;818.142273;-8.171625;-1851.539917;687.907471;278.660645;-2396.109863;500.706482;-570.726685;-2433.114502;902.869507;;;;;;
1539;0;-454.212067;-1448.615112;641.681641;294.551941;-1505.252197;817.96582;-8.008379;-1847.583374;687.547119;279.168396;-2391.469238;500.180054;-570.549927;-2428.942139;902.765015;;;;;;
1540;0;-455.13504;-1444.509155;641.280823;295.259216;-1501.035278;817.697632;-7.691136;-1843.537231;687.187561;279.399719;-2386.985596;499.960663;-570.371033;-2424.803467;902.688721;;;;;;
1541;0;-456.091675;-1440.408325;640.985046;295.976868;-1496.966919;817.526062;-7.469053;-1839.484741;686.865417;279.897705;-2382.394775;499.584412;-570.246216;-2420.674561;902.623596;;;;;;
1542;0;-456.941132;-1436.072876;640.513;296.569122;-1492.765015;817.331177;-7.262022;-1835.515625;686.493652;280.300507;-2377.901611;499.279877;-570.056213;-2416.478516;902.569214;;;;;;
1543;0;-457.827728;-1431.86499;640.138062;297.23465;-1488.640259;817.043762;-6.956517;-1831.43042;686.202637;280.651245;-2373.463135;499.124603;-569.895874;-2412.326416;902.475647;;;;;;
1544;0;-458.737946;-1427.692871;639.736755;297.852631;-1484.516602;816.80603;-6.769233;-1827.360229;685.746155;281.167358;-2368.795898;498.714539;-569.746582;-2408.170166;902.372192;;;;;;
1545;0;-459.440674;-1423.460449;639.39978;298.499054;-1480.348511;816.608765;-6.497467;-1823.364014;685.495178;281.53299;-2364.342529;498.613617;-569.559509;-2404.004395;902.346069;;;;;;
1546;0;-460.439728;-1419.297974;639.063599;299.035461;-1476.225708;816.336426;-6.118665;-1819.192139;685.113586;282.014801;-2359.725098;498.291809;-569.406799;-2399.804688;902.305969;;;;;;
1547;0;-461.116394;-1415.029419;638.589355;299.632355;-1472.062988;816.072571;-5.812775;-1815.118652;684.744141;282.515625;-2355.17041;498.099335;-569.24292;-2395.642822;902.197632;;;;;;
1548;0;-461.862091;-1410.750488;638.208496;300.141083;-1467.92627;815.848328;-5.580364;-1811.073975;684.455383;282.926331;-2350.702393;497.953339;-569.133179;-2391.471191;902.11145;;;;;;
1549;0;-462.632324;-1406.442017;637.763611;300.695709;-1463.785156;815.588501;-5.133919;-1806.949097;684.039551;283.458771;-2346.06665;497.696533;-568.960449;-2387.310791;902.037842;;;;;;
1550;0;-463.32605;-1402.170288;637.39624;301.187592;-1459.632568;815.317871;-4.723682;-1802.754395;683.710876;283.989838;-2341.563232;497.505066;-568.805664;-2383.122314;901.935364;;;;;;
1551;0;-464.078033;-1397.971191;637.072327;301.691193;-1455.51062;815.090332;-4.474392;-1798.657959;683.457214;284.434723;-2337.101807;497.46637;-568.72522;-2378.912842;901.887329;;;;;;
1552;0;-464.628845;-1393.549927;636.661865;302.117249;-1451.37439;814.775818;-4.128034;-1794.585083;683.190186;285.006836;-2332.45166;497.198608;-568.582275;-2374.724121;901.800598;;;;;;
1553;0;-465.407867;-1389.306396;636.43988;302.533844;-1447.193237;814.5625;-3.648598;-1790.397461;682.953308;285.461395;-2327.959717;497.20755;-568.437012;-2370.514648;901.736572;;;;;;
1554;0;-465.668945;-1384.634033;635.933289;302.941986;-1443.104614;814.288269;-3.202811;-1786.185059;682.650879;286.06665;-2323.356689;497.033875;-568.334351;-2366.293701;901.670044;;;;;;
1555;0;-466.442535;-1380.551514;635.692383;303.254425;-1438.991455;814.010742;-2.833076;-1782.146729;682.517273;286.64679;-2318.811279;496.967987;-568.204651;-2362.085449;901.562317;;;;;;
1556;0;-466.988922;-1376.328369;635.449036;303.651245;-1434.891235;813.780273;-2.421715;-1777.971069;682.248474;287.060699;-2314.415527;496.987427;-568.100525;-2357.870117;901.51001;;;;;;
1557;0;-467.417999;-1371.900879;635.048462;303.957214;-1430.750488;813.456604;-2.238216;-1774.057739;682.1297;287.666534;-2309.84375;496.830963;-568.020142;-2353.703857;901.373596;;;;;;
1558;0;-467.884888;-1367.604614;634.750977;304.277863;-1426.733032;813.241882;-1.62036;-1769.805786;681.952881;288.194031;-2305.296631;496.760498;-567.906799;-2349.472168;901.322815;;;;;;
1559;0;-468.223846;-1363.171875;634.42865;304.589691;-1422.670654;812.980896;-1.257174;-1765.58606;681.785889;288.787628;-2300.813965;496.792908;-567.825012;-2345.244629;901.233459;;;;;;
1560;0;-468.722931;-1358.852051;634.157471;304.76886;-1418.567871;812.694275;-0.71953;-1761.290771;681.649414;289.333191;-2296.300049;496.803314;-567.763428;-2341.015137;901.099731;;;;;;
1561;0;-469.052826;-1354.434082;633.871521;305.024567;-1414.56543;812.436707;-0.458605;-1757.238892;681.588318;289.931763;-2291.731445;496.728516;-567.707764;-2336.74292;901.051636;;;;;;
1562;0;-469.446259;-1350.019165;633.642151;305.158783;-1410.428711;812.149658;0.006144;-1752.932495;681.479919;290.584747;-2287.156006;496.689453;-567.626953;-2332.55249;901.004639;;;;;;
1563;0;-469.738037;-1345.631714;633.382874;305.343506;-1406.411133;811.901245;0.408947;-1748.762207;681.480164;291.089417;-2282.732422;496.845978;-567.575623;-2328.252686;900.915771;;;;;;
1564;0;-469.978455;-1341.180664;633.112122;305.456726;-1402.390381;811.585327;0.881512;-1744.431641;681.407837;291.750214;-2278.172607;496.865906;-567.553894;-2323.990479;900.842712;;;;;;
1565;0;-470.110352;-1336.818726;632.945251;305.595947;-1398.325195;811.361572;1.302012;-1740.192261;681.427185;292.287933;-2273.682617;496.930511;-567.474976;-2319.714111;900.768127;;;;;;
1566;0;-470.360962;-1332.415771;632.759766;305.737152;-1394.335449;811.085083;1.700852;-1735.905273;681.444824;292.955231;-2269.16333;497.008484;-567.413269;-2315.448486;900.682251;;;;;;
1567;0;-470.443665;-1328.004395;632.561707;305.802399;-1390.346069;810.786682;2.180499;-1731.526123;681.497253;293.489197;-2264.709473;497.122803;-567.431702;-2311.162354;900.572388;;;;;;
1568;0;-470.626831;-1323.532959;632.403687;305.856415;-1386.351318;810.554199;2.52679;-1727.288208;681.527832;294.151611;-2260.200195;497.159912;-567.396179;-2306.883057;900.490967;;;;;;
1569;0;-470.684967;-1319.019043;632.129456;305.888885;-1382.384766;810.238098;2.959474;-1722.991577;681.721252;294.780945;-2255.707275;497.272491;-567.395996;-2302.605957;900.39917;;;;;;
1570;0;-470.802551;-1314.663696;632.042114;305.910217;-1378.380493;809.992615;3.338987;-1718.658813;681.877502;295.428314;-2251.233887;497.40863;-567.414734;-2298.307617;900.318176;;;;;;
1571;0;-470.885132;-1310.220581;631.847839;305.885406;-1374.472534;809.777466;3.758703;-1714.285889;681.994202;296.113861;-2246.741943;497.496918;-567.367615;-2293.982178;900.280579;;;;;;
1572;0;-470.778564;-1305.720215;631.638916;305.87323;-1370.463501;809.504395;4.233467;-1709.872192;682.130981;296.677856;-2242.335449;497.679443;-567.381409;-2289.673096;900.202026;;;;;;
1573;0;-470.78241;-1301.328003;631.545959;305.837067;-1366.541992;809.273682;4.663996;-1705.395752;682.352417;297.367462;-2237.802002;497.710388;-567.401917;-2285.333252;900.105164;;;;;;
1574;0;-470.810608;-1296.797974;631.411316;305.767914;-1362.588135;809.053223;4.966022;-1701.031982;682.553955;297.969299;-2233.416992;497.960602;-567.407715;-2280.995605;900.049683;;;;;;
1575;0;-470.681458;-1292.408447;631.295105;305.677429;-1358.622559;808.800598;5.357608;-1696.568848;682.760254;298.628326;-2228.995605;498.185944;-567.442993;-2276.627686;899.939453;;;;;;
1576;0;-470.573792;-1287.962402;631.217102;305.53952;-1354.751953;808.595337;5.724353;-1692.111816;682.977051;299.3013;-2224.544922;498.347778;-567.466919;-2272.287109;899.909668;;;;;;
1577;0;-470.41217;-1283.497314;631.082947;305.419647;-1350.830566;808.415161;6.220528;-1687.609741;683.167175;299.983002;-2220.126709;498.438324;-567.524109;-2267.968262;899.874573;;;;;;
1578;0;-470.354248;-1279.050659;630.990417;305.27533;-1346.927979;808.244751;6.580472;-1683.049194;683.431885;300.677368;-2215.674561;498.591736;-567.539307;-2263.594727;899.80603;;;;;;
1579;0;-470.14917;-1274.52124;630.790771;305.16214;-1343.060791;808.033813;6.967868;-1678.503296;683.674255;301.329681;-2211.374512;498.81601;-567.590576;-2259.241211;899.732605;;;;;;
1580;0;-469.933289;-1270.168823;630.825867;304.98291;-1339.186523;807.858887;7.308047;-1673.993408;683.961731;302.033844;-2206.98999;499.015747;-567.698669;-2254.83374;899.657715;;;;;;
1581;0;-469.698303;-1265.641602;630.710388;304.794403;-1335.252319;807.669617;7.637687;-1669.394165;684.187195;302.66098;-2202.603027;499.198914;-567.706299;-2250.458008;899.618774;;;;;;
1582;0;-469.528473;-1261.169189;630.664795;304.576538;-1331.470093;807.573792;8.04103;-1664.856323;684.428284;303.400146;-2198.199707;499.370514;-567.789062;-2246.062256;899.585205;;;;;;
1583;0;-469.231354;-1256.751953;630.591309;304.350494;-1327.540894;807.455078;8.399679;-1660.197144;684.632629;304.08136;-2193.859131;499.559235;-567.854309;-2241.648682;899.580933;;;;;;
1584;0;-468.931824;-1252.345825;630.519043;304.091431;-1323.684937;807.316833;8.709667;-1655.645508;684.849609;304.749573;-2189.516602;499.735291;-567.89093;-2237.212158;899.552185;;;;;;
1585;0;-468.675598;-1247.897705;630.403992;303.841248;-1319.805542;807.226013;9.082697;-1650.920532;685.134094;305.481171;-2185.124756;499.904846;-567.965881;-2232.811768;899.539124;;;;;;
1586;0;-468.341675;-1243.49292;630.32666;303.59259;-1315.96167;807.108337;9.356192;-1646.303345;685.255676;306.120605;-2180.813721;500.104675;-567.983521;-2228.365234;899.482361;;;;;;
1587;0;-467.983429;-1239.049438;630.224487;303.303558;-1312.122437;807.039001;9.754853;-1641.566895;685.434204;306.795837;-2176.516113;500.291046;-568.031128;-2223.923828;899.463928;;;;;;
1588;0;-467.634155;-1234.656006;630.161682;303.057312;-1308.246826;806.878357;10.147077;-1636.812866;685.666443;307.497711;-2172.193359;500.393158;-568.069275;-2219.494141;899.442383;;;;;;
1589;0;-467.362152;-1230.240845;630.049316;302.736908;-1304.417603;806.714111;10.385091;-1632.127686;685.801453;308.160339;-2167.875;500.530182;-568.107422;-2215.053711;899.411682;;;;;;
1590;0;-466.890747;-1225.937378;630.041077;302.440063;-1300.522827;806.591736;10.722497;-1627.405518;685.953613;308.871338;-2163.636719;500.686951;-568.164795;-2210.564941;899.382141;;;;;;
1591;0;-466.594055;-1221.567627;629.901123;302.099792;-1296.716431;806.468506;11.028442;-1622.671387;686.14502;309.518066;-2159.383789;500.830536;-568.161011;-2206.103027;899.393982;;;;;;
1592;0;-466.171051;-1217.231689;629.817505;301.746307;-1292.824463;806.325073;11.322224;-1617.904663;686.28363;310.229828;-2155.057617;500.883453;-568.179749;-2201.598389;899.345276;;;;;;
1593;0;-465.72171;-1212.890259;629.729858;301.434448;-1289.042603;806.234314;11.569245;-1613.07312;686.395752;310.897217;-2150.782227;501.020447;-568.230225;-2197.142334;899.344421;;;;;;
1594;0;-465.411011;-1208.491943;629.706848;301.044098;-1285.143555;806.090027;11.883561;-1608.300903;686.515808;311.530121;-2146.505859;501.154175;-568.196472;-2192.620605;899.379761;;;;;;
1595;0;-464.949432;-1204.166504;629.592529;300.766266;-1281.309937;805.940125;12.104808;-1603.453247;686.666199;312.209656;-2142.210205;501.245026;-568.169067;-2188.111328;899.362366;;;;;;
1596;0;-464.495972;-1199.929199;629.529846;300.32547;-1277.383057;805.798462;12.341252;-1598.584717;686.781189;312.884094;-2137.979248;501.330688;-568.155029;-2183.578613;899.338928;;;;;;
1597;0;-464.088776;-1195.549683;629.414612;299.996094;-1273.605469;805.599487;12.519929;-1593.750122;686.834229;313.641785;-2133.709717;501.345276;-568.08667;-2179.055176;899.38031;;;;;;
1598;0;-463.611664;-1191.34436;629.296631;299.652832;-1269.703735;805.432251;12.709887;-1588.897583;686.877136;314.27066;-2129.473145;501.306641;-567.983276;-2174.515869;899.338745;;;;;;
1599;0;-463.178253;-1187.073853;629.155457;299.299164;-1265.837769;805.262878;12.922146;-1584.022095;686.926147;314.929016;-2125.28418;501.371796;-567.898743;-2170.005127;899.320618;;;;;;
1600;0;-462.828339;-1182.818359;629.088074;298.86972;-1261.967285;805.040222;12.97265;-1579.076294;686.938232;315.544983;-2121.107178;501.457825;-567.82019;-2165.474121;899.319641;;;;;;
1601;0;-462.295746;-1178.540527;628.943115;298.554657;-1258.141357;804.816406;13.171957;-1574.168945;686.955811;316.185791;-2116.829834;501.316376;-567.673096;-2160.896484;899.284973;;;;;;
1602;0;-461.861053;-1174.349976;628.869507;298.121246;-1254.213989;804.562439;13.213153;-1569.262939;686.99939;316.85614;-2112.642822;501.342529;-567.522644;-2156.343994;899.287109;;;;;;
1603;0;-461.452972;-1170.103027;628.695068;297.75528;-1250.359741;804.368164;13.287646;-1564.304321;686.985168;317.486816;-2108.45459;501.342834;-567.39679;-2151.782959;899.293213;;;;;;
1604;0;-460.913727;-1165.941895;628.596619;297.349854;-1246.488281;804.080994;13.266313;-1559.391602;687.038818;318.214203;-2104.210693;501.212891;-567.155762;-2147.199707;899.28064;;;;;;
1605;0;-460.544891;-1161.694214;628.499512;297.002686;-1242.577393;803.885986;13.386517;-1554.357666;687.063843;318.736267;-2100.089111;501.248016;-566.949219;-2142.620117;899.315979;;;;;;
1606;0;-460.078003;-1157.46167;628.34021;296.579742;-1238.738037;803.598999;13.312005;-1549.409424;687.063721;319.39917;-2095.948486;501.171997;-566.762573;-2138.068115;899.312622;;;;;;
1607;0;-459.629578;-1153.311279;628.25647;296.237274;-1234.796875;803.35321;13.26702;-1544.42688;687.101624;320.014679;-2091.75;501.088562;-566.475647;-2133.408447;899.247559;;;;;;
1608;0;-459.209351;-1149.102051;628.065674;295.880798;-1230.879517;803.009277;13.267456;-1539.432251;687.138367;320.676971;-2087.546143;500.961548;-566.186829;-2128.831299;899.276306;;;;;;
1609;0;-458.758759;-1145.063477;627.968994;295.470337;-1226.90332;802.720337;13.189839;-1534.409058;687.159729;321.227051;-2083.414062;500.850433;-565.913391;-2124.265137;899.267212;;;;;;
1610;0;-458.35321;-1140.821533;627.74884;295.173279;-1223.081787;802.415771;13.074373;-1529.382324;687.213135;321.785614;-2079.299805;500.779205;-565.57019;-2119.668457;899.230469;;;;;;
1611;0;-457.876221;-1136.71582;627.648315;294.759064;-1219.067871;802.090027;12.92882;-1524.356201;687.233521;322.403595;-2075.207275;500.663208;-565.244934;-2115.066895;899.22113;;;;;;
1612;0;-457.475891;-1132.587036;627.485291;294.4534;-1215.115234;801.781616;12.731712;-1519.426514;687.334412;322.980957;-2071.100098;500.507904;-564.903015;-2110.482422;899.217834;;;;;;
1613;0;-457.101318;-1128.468262;627.38446;294.074127;-1211.193848;801.436829;12.566188;-1514.370605;687.393311;323.600372;-2066.941406;500.346375;-564.498474;-2105.833984;899.167175;;;;;;
1614;0;-456.751709;-1124.341187;627.240417;293.757996;-1207.209717;801.169861;12.408867;-1509.358765;687.516296;324.11145;-2062.854248;500.212067;-564.059021;-2101.229248;899.204956;;;;;;
1615;0;-456.284088;-1120.215942;627.05365;293.423737;-1203.25708;800.822876;12.132002;-1504.36438;687.64563;324.661011;-2058.75415;500.170715;-563.701294;-2096.626221;899.184875;;;;;;
1616;0;-455.933197;-1116.135498;626.924377;293.050354;-1199.207031;800.466003;11.903746;-1499.308838;687.79303;325.238708;-2054.62915;500.000946;-563.241577;-2091.992188;899.14917;;;;;;
1617;0;-455.502258;-1111.978638;626.726379;292.819153;-1195.243896;800.123047;11.645801;-1494.305786;687.859314;325.750214;-2050.460693;499.888153;-562.737427;-2087.296631;899.083374;;;;;;
1618;0;-455.160156;-1107.891113;626.575134;292.443848;-1191.155518;799.725952;11.361281;-1489.28772;688.003235;326.274933;-2046.391724;499.816833;-562.248047;-2082.698975;899.070251;;;;;;
1619;0;-454.85083;-1103.74646;626.399597;292.167328;-1187.155029;799.391846;11.05657;-1484.283447;688.112732;326.665497;-2042.339844;499.691956;-561.772095;-2078.089111;898.986389;;;;;;
